fundISINCode,holdingISINCode,currency,securityName,weight,reportDate
"HK0000672128","XS2290959860","USD","Yuexiu REIT MTN Company Limited 2.65%","0.013036","2021-06-30"
"HK0000672128","XS2244842832","USD","China Huaneng Group (Hong Kong) Treasury Management Holding Limited 2.85%","0.012925","2021-06-30"
"HK0000672128","","","Chinalco Capital Holdings Ltd 4.1% Perp","0.012301","2021-06-30"
"HK0000672128","XS1679350014","USD","Weichai International Hong Kong Energy Group 3.75%","0.012073","2021-06-30"
"HK0000672136","","","Cnh.F","0.355608","2021-06-30"
"HK0000672136","","CNY","E Fund(Hk) Yield Enhanced Bond Fund I","0.065215","2021-06-30"
"HK0000672136","HK0000467263","HKD","E Fund (HK) Short-Duration Bond A AccHKD","0.051175","2021-06-30"
"HK0000672136","","","Coastal Emerald Ltd 4.3% Perp","0.018648","2021-06-30"
"HK0000672136","","","Wuhan Urban Construction 2.25%","0.015213","2021-06-30"
"HK0000672136","","","Chengdu Communications Investment Group Co Ltd 4.75% 20271213","0.014563","2021-06-30"
"HK0000672136","XS2290959860","USD","Yuexiu REIT MTN Company Limited 2.65%","0.013036","2021-06-30"
"HK0000672136","XS2244842832","USD","China Huaneng Group (Hong Kong) Treasury Management Holding Limited 2.85%","0.012925","2021-06-30"
"HK0000672136","","","Chinalco Capital Holdings Ltd 4.1% Perp","0.012301","2021-06-30"
"HK0000672136","XS1679350014","USD","Weichai International Hong Kong Energy Group 3.75%","0.012073","2021-06-30"
"IE0000829568","","","Jpy/Usd State Street Fx Purchased","0.067184","2021-08-31"
"IE0000829568","","","Aud/Usd State Street Fx Purchased","0.066237","2021-08-31"
"IE0000829568","IT0005090318","EUR","Italy (Republic Of) 1.5%","0.063260","2021-08-31"
"IE0000829568","","USD","United States Treasury Notes 1.75%","0.060799","2021-08-31"
"IE0000829568","","USD","United States Treasury Notes 1.125%","0.057897","2021-08-31"
"IE0000829568","JP1201761M45","JPY","Japan (Government Of) 0.5%","0.045406","2021-08-31"
"IE0000829568","AU3SG0001514","AUD","New South Wales Treasury Corporation 3%","0.045074","2021-08-31"
"IE0000829568","","","Eur/Usd State Street Fx Purchased","0.041858","2021-08-31"
"IE0000829568","","","Nzd/Usd Standard Chartered Bank Purchased","0.039577","2021-08-31"
"IE0000829568","GB00BJQWYH73","GBP","United Kingdom of Great Britain and Northern Ireland 1.25%","0.038864","2021-08-31"
"IE0008368742","","HKD","Tencent Holdings Ltd","0.075875","2021-11-30"
"IE0008368742","CNE100001QQ5","CNY","Midea Group Co Ltd Class A","0.049957","2021-11-30"
"IE0008368742","CNE1000002M1","HKD","China Merchants Bank Co Ltd Class H","0.046711","2021-11-30"
"IE0008368742","HK0669013440","HKD","Techtronic Industries Co Ltd","0.045492","2021-11-30"
"IE0008368742","","USD","JD.com Inc ADR","0.039964","2021-11-30"
"IE0008368742","","HKD","China Mengniu Dairy Co Ltd","0.039466","2021-11-30"
"IE0008368742","","HKD","ENN Energy Holdings Ltd","0.038147","2021-11-30"
"IE0008368742","","HKD","China Resources Land Ltd","0.030667","2021-11-30"
"IE0008368742","CNE100000V46","CNY","Shenzhen Inovance Technology Co Ltd Class A","0.030109","2021-11-30"
"IE0008368742","","HKD","Minth Group Ltd","0.029399","2021-11-30"
"IE0008369823","HK0000069689","HKD","AIA Group Ltd","0.077247","2021-11-30"
"IE0008369823","","HKD","Tencent Holdings Ltd","0.075323","2021-11-30"
"IE0008369823","HK0669013440","HKD","Techtronic Industries Co Ltd","0.047138","2021-11-30"
"IE0008369823","CNE1000002M1","HKD","China Merchants Bank Co Ltd Class H","0.045903","2021-11-30"
"IE0008369823","","HKD","ENN Energy Holdings Ltd","0.045571","2021-11-30"
"IE0008369823","","HKD","China Mengniu Dairy Co Ltd","0.044206","2021-11-30"
"IE0008369823","","HKD","JD.com Inc Ordinary Shares - Class A","0.041212","2021-11-30"
"IE0008369823","","HKD","China Resources Land Ltd","0.032089","2021-11-30"
"IE0008369823","","HKD","Wasion Holdings Ltd","0.031727","2021-11-30"
"IE0008369823","","HKD","Minth Group Ltd","0.028879","2021-11-30"
"IE00B0MD9M11","","","IRS USD R 3ML/1ML+9.125 03/18/21-22 CME Receive","0.221586","2021-09-30"
"IE00B0MD9M11","","","EUROPEAN MONETARY UNION EURO Purchased","0.215709","2021-09-30"
"IE00B0MD9M11","","","BRITISH POUND STERLING Purchased","0.105433","2021-09-30"
"IE00B0MD9M11","","USD","Federal National Mortgage Association 4%","0.101893","2021-09-30"
"IE00B0MD9M11","","","IRS USD 1.25000 12/15/21-5Y CME Pay","0.095328","2021-09-30"
"IE00B0MD9M11","","","IRS EUR 0.25000 03/16/22-10Y LCH Receive","0.093318","2021-09-30"
"IE00B0MD9M11","","","JAPANESE YEN Purchased","0.087136","2021-09-30"
"IE00B0MD9M11","","","CHINESE - YUAN RENMINBI (CNH) Purchased","0.085556","2021-09-30"
"IE00B0MD9M11","","","Fin Fut Eux Euro-Btp 12/08/21","0.078841","2021-09-30"
"IE00B0MD9M11","","","ZCS BRL 3.3 11/06/20-01/03/22 CME Receive","0.078354","2021-09-30"
"IE00B0MD9S72","","USD","5 Year Treasury Note Future Dec 21","0.082371","2021-09-30"
"IE00B0MD9S72","","","EUROPEAN MONETARY UNION EURO Purchased","0.057249","2021-09-30"
"IE00B0MD9S72","","USD","10 Year Treasury Note Future Dec 21","0.048497","2021-09-30"
"IE00B0MD9S72","IE00BDQZ6S97","USD","PIMCO US Dollar S/T Fl NAV Z USD Inc","0.044791","2021-09-30"
"IE00B0MD9S72","","","IRS USD 2.25000 12/20/17-5Y CME Receive","0.031017","2021-09-30"
"IE00B0MD9S72","","","ZCS BRL 5.8625 03/02/21-01/02/23 CME Receive","0.021968","2021-09-30"
"IE00B0MD9S72","","","PERUVIAN SOL-NDF Purchased","0.021675","2021-09-30"
"IE00B0MD9S72","","","SOUTH AFRICAN RAND Purchased","0.018523","2021-09-30"
"IE00B0MD9S72","","","INDONESIA AS SP BPS","0.018334","2021-09-30"
"IE00B0MD9S72","ZAG000016320","ZAR","South Africa (Republic of) 10.5%","0.017392","2021-09-30"
"IE00B11XYX59","","USD","5 Year Treasury Note Future Dec 21","0.082371","2021-09-30"
"IE00B11XYX59","","","EUROPEAN MONETARY UNION EURO Purchased","0.057249","2021-09-30"
"IE00B11XYX59","","USD","10 Year Treasury Note Future Dec 21","0.048497","2021-09-30"
"IE00B11XYX59","IE00BDQZ6S97","USD","PIMCO US Dollar S/T Fl NAV Z USD Inc","0.044791","2021-09-30"
"IE00B11XYX59","","","IRS USD 2.25000 12/20/17-5Y CME Receive","0.031017","2021-09-30"
"IE00B11XYX59","","","ZCS BRL 5.8625 03/02/21-01/02/23 CME Receive","0.021968","2021-09-30"
"IE00B11XYX59","","","PERUVIAN SOL-NDF Purchased","0.021675","2021-09-30"
"IE00B11XYX59","","","SOUTH AFRICAN RAND Purchased","0.018523","2021-09-30"
"IE00B11XYX59","","","INDONESIA AS SP BPS","0.018334","2021-09-30"
"IE00B11XYX59","ZAG000016320","ZAR","South Africa (Republic of) 10.5%","0.017392","2021-09-30"
"IE00B11XZ210","","","IRS USD R 3ML/1ML+9.125 03/18/21-22 CME Receive","0.221586","2021-09-30"
"IE00B11XZ210","","","EUROPEAN MONETARY UNION EURO Purchased","0.215709","2021-09-30"
"IE00B11XZ210","","","BRITISH POUND STERLING Purchased","0.105433","2021-09-30"
"IE00B11XZ210","","USD","Federal National Mortgage Association 4%","0.101893","2021-09-30"
"IE00B11XZ210","","","IRS USD 1.25000 12/15/21-5Y CME Pay","0.095328","2021-09-30"
"IE00B11XZ210","","","IRS EUR 0.25000 03/16/22-10Y LCH Receive","0.093318","2021-09-30"
"IE00B11XZ210","","","JAPANESE YEN Purchased","0.087136","2021-09-30"
"IE00B11XZ210","","","CHINESE - YUAN RENMINBI (CNH) Purchased","0.085556","2021-09-30"
"IE00B11XZ210","","","Fin Fut Eux Euro-Btp 12/08/21","0.078841","2021-09-30"
"IE00B11XZ210","","","ZCS BRL 3.3 11/06/20-01/03/22 CME Receive","0.078354","2021-09-30"
"IE00B11XZ871","IE00BDQZ6S97","USD","PIMCO US Dollar S/T Fl NAV Z USD Inc","0.065885","2021-09-30"
"IE00B11XZ871","","","CDX HY35 5Y ICE","0.034079","2021-09-30"
"IE00B11XZ871","","","EUROPEAN MONETARY UNION EURO Purchased","0.032758","2021-09-30"
"IE00B11XZ871","","","CDX HY37 5Y ICE","0.021791","2021-09-30"
"IE00B11XZ871","","USD","United States Treasury Bills 0%","0.010807","2021-09-30"
"IE00B11XZ871","","","TRS IBOXHY/3ML INDX 12/20/21 BPS","0.009665","2021-09-30"
"IE00B11XZ871","","","Offset: Cash","0.008110","2021-09-30"
"IE00B11XZ871","","USD","CCO Holdings, LLC/ CCO Holdings Capital Corp. 4.5%","0.007836","2021-09-30"
"IE00B11XZ871","","","TRS IBOXHY/3ML INDX 12/20/21 BRC","0.007164","2021-09-30"
"IE00B11XZ871","","USD","Ortho Clinical Diagnostics Inc / Ortho Clinical Diagnostics S A 7.25%","0.005562","2021-09-30"
"IE00B193MK07","","","EUROPEAN MONETARY UNION EURO Purchased","0.251024","2021-09-30"
"IE00B193MK07","","USD","10 Year Treasury Note Future Dec 21","0.119475","2021-09-30"
"IE00B193MK07","","USD","2 Year Treasury Note Future Dec 21","0.101380","2021-09-30"
"IE00B193MK07","","USD","United States Treasury Bills 0%","0.075141","2021-09-30"
"IE00B193MK07","","","BRITISH POUND STERLING Purchased","0.064833","2021-09-30"
"IE00B193MK07","","USD","Ultra US Treasury Bond Future Dec 21","0.052122","2021-09-30"
"IE00B193MK07","IE00B67B7N93","USD","PIMCO USD Short Mat ETF","0.050874","2021-09-30"
"IE00B193MK07","","","CDX ITRAXX MAIN35 5Y ICE","0.041410","2021-09-30"
"IE00B193MK07","","USD","Ultra 10 Year US Treasury Note Future Dec 21","0.038715","2021-09-30"
"IE00B193MK07","","","CDX ITRAXX XOV36 5Y ICE","0.031086","2021-09-30"
"IE00B193ML14","","","EUROPEAN MONETARY UNION EURO Purchased","0.224279","2021-09-30"
"IE00B193ML14","IE00BDQZ6S97","USD","PIMCO US Dollar S/T Fl NAV Z USD Inc","0.075193","2021-09-30"
"IE00B193ML14","","","CDX HY36 5Y ICE","0.029683","2021-09-30"
"IE00B193ML14","","","CDX HY35 5Y ICE","0.021750","2021-09-30"
"IE00B193ML14","","","BRITISH POUND STERLING Purchased","0.017444","2021-09-30"
"IE00B193ML14","","USD","United States Treasury Bills 0%","0.017224","2021-09-30"
"IE00B193ML14","","","CDX HY37 5Y ICE","0.015446","2021-09-30"
"IE00B193ML14","","","TRS IBOXHY/3ML INDX 12/20/21 MYC","0.012906","2021-09-30"
"IE00B193ML14","IE00BK9YL102","EUR","PIMCO GIS European HY Bd Z EUR Acc","0.008304","2021-09-30"
"IE00B193ML14","","","TRS IBOXHY/3ML INDX 12/20/21 BRC","0.008105","2021-09-30"
"IE00B193MN38","IE00BDQZ6S97","USD","PIMCO US Dollar S/T Fl NAV Z USD Inc","0.065885","2021-09-30"
"IE00B193MN38","","","CDX HY35 5Y ICE","0.034079","2021-09-30"
"IE00B193MN38","","","EUROPEAN MONETARY UNION EURO Purchased","0.032758","2021-09-30"
"IE00B193MN38","","","CDX HY37 5Y ICE","0.021791","2021-09-30"
"IE00B193MN38","","USD","United States Treasury Bills 0%","0.010807","2021-09-30"
"IE00B193MN38","","","TRS IBOXHY/3ML INDX 12/20/21 BPS","0.009665","2021-09-30"
"IE00B193MN38","","","Offset: Cash","0.008110","2021-09-30"
"IE00B193MN38","","USD","CCO Holdings, LLC/ CCO Holdings Capital Corp. 4.5%","0.007836","2021-09-30"
"IE00B193MN38","","","TRS IBOXHY/3ML INDX 12/20/21 BRC","0.007164","2021-09-30"
"IE00B193MN38","","USD","Ortho Clinical Diagnostics Inc / Ortho Clinical Diagnostics S A 7.25%","0.005562","2021-09-30"
"IE00B1D7YK27","","","EUROPEAN MONETARY UNION EURO Purchased","0.251024","2021-09-30"
"IE00B1D7YK27","","USD","10 Year Treasury Note Future Dec 21","0.119475","2021-09-30"
"IE00B1D7YK27","","USD","2 Year Treasury Note Future Dec 21","0.101380","2021-09-30"
"IE00B1D7YK27","","USD","United States Treasury Bills 0%","0.075141","2021-09-30"
"IE00B1D7YK27","","","BRITISH POUND STERLING Purchased","0.064833","2021-09-30"
"IE00B1D7YK27","","USD","Ultra US Treasury Bond Future Dec 21","0.052122","2021-09-30"
"IE00B1D7YK27","IE00B67B7N93","USD","PIMCO USD Short Mat ETF","0.050874","2021-09-30"
"IE00B1D7YK27","","","CDX ITRAXX MAIN35 5Y ICE","0.041410","2021-09-30"
"IE00B1D7YK27","","USD","Ultra 10 Year US Treasury Note Future Dec 21","0.038715","2021-09-30"
"IE00B1D7YK27","","","CDX ITRAXX XOV36 5Y ICE","0.031086","2021-09-30"
"IE00B1D7YM41","","","EUROPEAN MONETARY UNION EURO Purchased","0.224279","2021-09-30"
"IE00B1D7YM41","IE00BDQZ6S97","USD","PIMCO US Dollar S/T Fl NAV Z USD Inc","0.075193","2021-09-30"
"IE00B1D7YM41","","","CDX HY36 5Y ICE","0.029683","2021-09-30"
"IE00B1D7YM41","","","CDX HY35 5Y ICE","0.021750","2021-09-30"
"IE00B1D7YM41","","","BRITISH POUND STERLING Purchased","0.017444","2021-09-30"
"IE00B1D7YM41","","USD","United States Treasury Bills 0%","0.017224","2021-09-30"
"IE00B1D7YM41","","","CDX HY37 5Y ICE","0.015446","2021-09-30"
"IE00B1D7YM41","","","TRS IBOXHY/3ML INDX 12/20/21 MYC","0.012906","2021-09-30"
"IE00B1D7YM41","IE00BK9YL102","EUR","PIMCO GIS European HY Bd Z EUR Acc","0.008304","2021-09-30"
"IE00B1D7YM41","","","TRS IBOXHY/3ML INDX 12/20/21 BRC","0.008105","2021-09-30"
"IE00B3BC9V92","TW0002330008","TWD","Taiwan Semiconductor Manufacturing Co Ltd","0.089464","2021-08-31"
"IE00B3BC9V92","","HKD","Tencent Holdings Ltd","0.056405","2021-08-31"
"IE00B3BC9V92","KR7005930003","KRW","Samsung Electronics Co Ltd","0.054304","2021-08-31"
"IE00B3BC9V92","","USD","Sea Ltd ADR","0.046527","2021-08-31"
"IE00B3BC9V92","","HKD","Li Ning Co Ltd","0.040130","2021-08-31"
"IE00B3BC9V92","","","Grab Holdings Inc - Common Stock USD","0.037956","2021-08-31"
"IE00B3BC9V92","HK0000069689","HKD","AIA Group Ltd","0.028176","2021-08-31"
"IE00B3BC9V92","KR7035420009","KRW","NAVER Corp","0.027227","2021-08-31"
"IE00B3BC9V92","INE002A01018","INR","Reliance Industries Ltd","0.024550","2021-08-31"
"IE00B3BC9V92","HK0388045442","HKD","Hong Kong Exchanges and Clearing Ltd","0.024519","2021-08-31"
"IE00B464Q616","","","CHINESE - YUAN RENMINBI (CNH) Purchased","0.131185","2021-09-30"
"IE00B464Q616","IE00BDQZ6S97","USD","PIMCO US Dollar S/T Fl NAV Z USD Inc","0.067925","2021-09-30"
"IE00B464Q616","","","IRS KRW 1.75000 12/15/21-5Y LCH Receive","0.041713","2021-09-30"
"IE00B464Q616","","","EUROPEAN MONETARY UNION EURO Purchased","0.027428","2021-09-30"
"IE00B464Q616","","","OIS INR MIBOR/4.50000 09/15/21-2Y LCH Receive","0.026903","2021-09-30"
"IE00B464Q616","","USD","US Treasury Bond Future Dec 21","0.026133","2021-09-30"
"IE00B464Q616","","","IRS CNY 2.50000 06/16/21-1Y (WHT) LCH Receive","0.025779","2021-09-30"
"IE00B464Q616","","","IRS THB P 1.00000 12/15/21-5Y CBK Pay","0.022646","2021-09-30"
"IE00B464Q616","","","IRS KRW 1.75000 12/15/21-10Y LCH Pay","0.021433","2021-09-30"
"IE00B464Q616","","","INDONESIA AS SP GST","0.020668","2021-09-30"
"IE00B5TLWC47","","USD","Microsoft Corp","0.031258","2021-10-31"
"IE00B5TLWC47","","USD","Taiwan Semiconductor Manufacturing Co Ltd ADR","0.030131","2021-10-31"
"IE00B5TLWC47","JP3236200006","JPY","Keyence Corp","0.030119","2021-10-31"
"IE00B5TLWC47","DK0060534915","DKK","Novo Nordisk A/S Class B","0.029115","2021-10-31"
"IE00B5TLWC47","","USD","Adobe Inc","0.028569","2021-10-31"
"IE00B5TLWC47","","","British Pounds","0.028433","2021-10-31"
"IE00B5TLWC47","","USD","Alphabet Inc Class C","0.027930","2021-10-31"
"IE00B5TLWC47","","USD","Nike Inc Class B","0.026640","2021-10-31"
"IE00B5TLWC47","","USD","Oracle Corp","0.026065","2021-10-31"
"IE00B5TLWC47","CH0012032048","CHF","Roche Holding AG","0.024902","2021-10-31"
"IE00B7JY6H00","","HKD","Tencent Holdings Ltd","0.083149","2021-11-30"
"IE00B7JY6H00","","HKD","Meituan","0.070724","2021-11-30"
"IE00B7JY6H00","CNE1000002M1","HKD","China Merchants Bank Co Ltd Class H","0.034226","2021-11-30"
"IE00B7JY6H00","","USD","Alibaba Group Holding Ltd ADR","0.033818","2021-11-30"
"IE00B7JY6H00","","HKD","Li Ning Co Ltd","0.029082","2021-11-30"
"IE00B7JY6H00","TW0002330008","TWD","Taiwan Semiconductor Manufacturing Co Ltd","0.028482","2021-11-30"
"IE00B7JY6H00","","HKD","Sunny Optical Technology (Group) Co Ltd","0.026904","2021-11-30"
"IE00B7JY6H00","CNE0000018R8","CNY","Kweichow Moutai Co Ltd","0.026845","2021-11-30"
"IE00B7JY6H00","CNE100003662","CNY","Contemporary Amperex Technology Co Ltd Class A","0.024315","2021-11-30"
"IE00B7JY6H00","","HKD","Shenzhou International Group Holdings Ltd","0.024108","2021-11-30"
"IE00BDCJY700","","","NEW YORK N Y","0.040432","2021-08-31"
"IE00BDCJY700","","","SAN FRANCISCO CALIF CITY & CNTY PUB UTILS COMMN WTR REV","0.027881","2021-08-31"
"IE00BDCJY700","","","PENNSYLVANIA ST TPK COMMN TPK REV","0.027097","2021-08-31"
"IE00BDCJY700","","","NEW YORK N Y CITY TRANSITIONAL FIN AUTH REV","0.022374","2021-08-31"
"IE00BDCJY700","","","MASSACHUSETTS ST SCH BLDG AUTH DEDICATED SALES TAX REV","0.021067","2021-08-31"
"IE00BDCJY700","","","NEW YORK ST","0.019565","2021-08-31"
"IE00BDCJY700","","","LOS ANGELES CALIF DEPT ARPTS REV","0.018233","2021-08-31"
"IE00BDCJY700","","","NEW YORK ST URBAN DEV CORP REV","0.018113","2021-08-31"
"IE00BDCJY700","","","PHILADELPHIA PA","0.018098","2021-08-31"
"IE00BDCJY700","","","NEW JERSEY ST TPK AUTH TPK REV","0.016719","2021-08-31"
"IE00BFM0L103","","","Eur/Usd-2021-November-15 Purchased","0.328871","2021-10-31"
"IE00BFM0L103","","","Gbp/Usd-2021-November-15 Purchased","0.202663","2021-10-31"
"IE00BFM0L103","","","Aud/Usd-2021-November-15 Purchased","0.040098","2021-10-31"
"IE00BFM0L103","","USD","Veritas US Inc / Veritas Bermuda Ltd 7.5%","0.019991","2021-10-31"
"IE00BFM0L103","XS2393064899","GBP","Maison Finco PLC 6%","0.013800","2021-10-31"
"IE00BFM0L103","XS2248458049","","Travelex 12.500% Gbp Senior Secured Note Due Aug 2025 Regs","0.013438","2021-10-31"
"IE00BFM0L103","","USD","Triumph Group, Inc. 6.25%","0.012822","2021-10-31"
"IE00BFM0L103","","USD","American Airlines, Inc. 11.75%","0.012668","2021-10-31"
"IE00BFM0L103","XS2397086252","EUR","Lorca Telecom Bondco 4%","0.010678","2021-10-31"
"IE00BFM0L103","","","Future Settlement Future Settlement: USD","0.010553","2021-10-31"
"IE00BFM0L210","","","Eur/Usd-2021-November-15 Purchased","0.328871","2021-10-31"
"IE00BFM0L210","","","Gbp/Usd-2021-November-15 Purchased","0.202663","2021-10-31"
"IE00BFM0L210","","","Aud/Usd-2021-November-15 Purchased","0.040098","2021-10-31"
"IE00BFM0L210","","USD","Veritas US Inc / Veritas Bermuda Ltd 7.5%","0.019991","2021-10-31"
"IE00BFM0L210","XS2393064899","GBP","Maison Finco PLC 6%","0.013800","2021-10-31"
"IE00BFM0L210","XS2248458049","","Travelex 12.500% Gbp Senior Secured Note Due Aug 2025 Regs","0.013438","2021-10-31"
"IE00BFM0L210","","USD","Triumph Group, Inc. 6.25%","0.012822","2021-10-31"
"IE00BFM0L210","","USD","American Airlines, Inc. 11.75%","0.012668","2021-10-31"
"IE00BFM0L210","XS2397086252","EUR","Lorca Telecom Bondco 4%","0.010678","2021-10-31"
"IE00BFM0L210","","","Future Settlement Future Settlement: USD","0.010553","2021-10-31"
"IE00BFMH9K60","XS2234859283","USD","Oman (Sultanate Of) 7.375%","0.031738","2021-11-30"
"IE00BFMH9K60","","USD","Brazil (Federative Republic) 5.625%","0.028018","2021-11-30"
"IE00BFMH9K60","XS2015296465","EUR","Serbia (Republic Of) 1.5%","0.026264","2021-11-30"
"IE00BFMH9K60","","USD","Mexico (United Mexican States) 5.75%","0.024099","2021-11-30"
"IE00BFMH9K60","XS2181690665","EUR","Macedonia (Republic of) 3.675%","0.022569","2021-11-30"
"IE00BFMH9K60","XS1968706876","EUR","Romania (Republic Of) 4.625%","0.021543","2021-11-30"
"IE00BFMH9K60","XS2010043904","USD","Armenia (Republic of) 3.95%","0.020535","2021-11-30"
"IE00BFMH9K60","","USD","Uruguay (Republic of) 5.1%","0.020533","2021-11-30"
"IE00BFMH9K60","XS2120882183","USD","Belarus (Republic of) 6.378%","0.018979","2021-11-30"
"IE00BFMH9K60","XS2010030836","USD","Ukraine (Republic of) 7.253%","0.017045","2021-11-30"
"IE00BFMH9L77","XS2234859283","USD","Oman (Sultanate Of) 7.375%","0.031738","2021-11-30"
"IE00BFMH9L77","","USD","Brazil (Federative Republic) 5.625%","0.028018","2021-11-30"
"IE00BFMH9L77","XS2015296465","EUR","Serbia (Republic Of) 1.5%","0.026264","2021-11-30"
"IE00BFMH9L77","","USD","Mexico (United Mexican States) 5.75%","0.024099","2021-11-30"
"IE00BFMH9L77","XS2181690665","EUR","Macedonia (Republic of) 3.675%","0.022569","2021-11-30"
"IE00BFMH9L77","XS1968706876","EUR","Romania (Republic Of) 4.625%","0.021543","2021-11-30"
"IE00BFMH9L77","XS2010043904","USD","Armenia (Republic of) 3.95%","0.020535","2021-11-30"
"IE00BFMH9L77","","USD","Uruguay (Republic of) 5.1%","0.020533","2021-11-30"
"IE00BFMH9L77","XS2120882183","USD","Belarus (Republic of) 6.378%","0.018979","2021-11-30"
"IE00BFMH9L77","XS2010030836","USD","Ukraine (Republic of) 7.253%","0.017045","2021-11-30"
"IE00BGSXQR19","IE00BDQZ6S97","USD","PIMCO US Dollar S/T Fl NAV Z USD Inc","0.094039","2021-11-30"
"IE00BGSXQR19","","","CHINESE - YUAN RENMINBI (CNH) Purchased","0.078777","2021-11-30"
"IE00BGSXQR19","","","CDX ITRAXX EXJP IG36 5Y ICE","0.061806","2021-11-30"
"IE00BGSXQR19","","","STATE STREET REPO (BANK)","0.059971","2021-11-30"
"IE00BGSXQR19","","USD","10 Year Treasury Note Future Mar 22","0.041985","2021-11-30"
"IE00BGSXQR19","","","IRS USD 1.25000 12/15/21-5Y CME Pay","0.039658","2021-11-30"
"IE00BGSXQR19","","","EUROPEAN MONETARY UNION EURO Purchased","0.034900","2021-11-30"
"IE00BGSXQR19","","","IRS KRW 1.75000 12/15/21-5Y LCH Receive","0.031127","2021-11-30"
"IE00BGSXQR19","","","IRS CNY 2.50000 06/16/21-1Y (WHT) LCH Receive","0.023047","2021-11-30"
"IE00BGSXQR19","","","IRS CNY 2.61000 03/17/21-1Y (WHT) LCH Receive","0.017999","2021-11-30"
"IE00BGSXQS26","IE00BDQZ6S97","USD","PIMCO US Dollar S/T Fl NAV Z USD Inc","0.094039","2021-11-30"
"IE00BGSXQS26","","","CHINESE - YUAN RENMINBI (CNH) Purchased","0.078777","2021-11-30"
"IE00BGSXQS26","","","CDX ITRAXX EXJP IG36 5Y ICE","0.061806","2021-11-30"
"IE00BGSXQS26","","","STATE STREET REPO (BANK)","0.059971","2021-11-30"
"IE00BGSXQS26","","USD","10 Year Treasury Note Future Mar 22","0.041985","2021-11-30"
"IE00BGSXQS26","","","IRS USD 1.25000 12/15/21-5Y CME Pay","0.039658","2021-11-30"
"IE00BGSXQS26","","","EUROPEAN MONETARY UNION EURO Purchased","0.034900","2021-11-30"
"IE00BGSXQS26","","","IRS KRW 1.75000 12/15/21-5Y LCH Receive","0.031127","2021-11-30"
"IE00BGSXQS26","","","IRS CNY 2.50000 06/16/21-1Y (WHT) LCH Receive","0.023047","2021-11-30"
"IE00BGSXQS26","","","IRS CNY 2.61000 03/17/21-1Y (WHT) LCH Receive","0.017999","2021-11-30"
"IE00BGSXSD13","IE00BDQZ6S97","USD","PIMCO US Dollar S/T Fl NAV Z USD Inc","0.094039","2021-11-30"
"IE00BGSXSD13","","","CHINESE - YUAN RENMINBI (CNH) Purchased","0.078777","2021-11-30"
"IE00BGSXSD13","","","CDX ITRAXX EXJP IG36 5Y ICE","0.061806","2021-11-30"
"IE00BGSXSD13","","","STATE STREET REPO (BANK)","0.059971","2021-11-30"
"IE00BGSXSD13","","USD","10 Year Treasury Note Future Mar 22","0.041985","2021-11-30"
"IE00BGSXSD13","","","IRS USD 1.25000 12/15/21-5Y CME Pay","0.039658","2021-11-30"
"IE00BGSXSD13","","","EUROPEAN MONETARY UNION EURO Purchased","0.034900","2021-11-30"
"IE00BGSXSD13","","","IRS KRW 1.75000 12/15/21-5Y LCH Receive","0.031127","2021-11-30"
"IE00BGSXSD13","","","IRS CNY 2.50000 06/16/21-1Y (WHT) LCH Receive","0.023047","2021-11-30"
"IE00BGSXSD13","","","IRS CNY 2.61000 03/17/21-1Y (WHT) LCH Receive","0.017999","2021-11-30"
"IE00BKBMHV44","XS2234859283","USD","Oman (Sultanate Of) 7.375%","0.031738","2021-11-30"
"IE00BKBMHV44","","USD","Brazil (Federative Republic) 5.625%","0.028018","2021-11-30"
"IE00BKBMHV44","XS2015296465","EUR","Serbia (Republic Of) 1.5%","0.026264","2021-11-30"
"IE00BKBMHV44","","USD","Mexico (United Mexican States) 5.75%","0.024099","2021-11-30"
"IE00BKBMHV44","XS2181690665","EUR","Macedonia (Republic of) 3.675%","0.022569","2021-11-30"
"IE00BKBMHV44","XS1968706876","EUR","Romania (Republic Of) 4.625%","0.021543","2021-11-30"
"IE00BKBMHV44","XS2010043904","USD","Armenia (Republic of) 3.95%","0.020535","2021-11-30"
"IE00BKBMHV44","","USD","Uruguay (Republic of) 5.1%","0.020533","2021-11-30"
"IE00BKBMHV44","XS2120882183","USD","Belarus (Republic of) 6.378%","0.018979","2021-11-30"
"IE00BKBMHV44","XS2010030836","USD","Ukraine (Republic of) 7.253%","0.017045","2021-11-30"
"IE00BKBMHW50","XS2234859283","USD","Oman (Sultanate Of) 7.375%","0.031738","2021-11-30"
"IE00BKBMHW50","","USD","Brazil (Federative Republic) 5.625%","0.028018","2021-11-30"
"IE00BKBMHW50","XS2015296465","EUR","Serbia (Republic Of) 1.5%","0.026264","2021-11-30"
"IE00BKBMHW50","","USD","Mexico (United Mexican States) 5.75%","0.024099","2021-11-30"
"IE00BKBMHW50","XS2181690665","EUR","Macedonia (Republic of) 3.675%","0.022569","2021-11-30"
"IE00BKBMHW50","XS1968706876","EUR","Romania (Republic Of) 4.625%","0.021543","2021-11-30"
"IE00BKBMHW50","XS2010043904","USD","Armenia (Republic of) 3.95%","0.020535","2021-11-30"
"IE00BKBMHW50","","USD","Uruguay (Republic of) 5.1%","0.020533","2021-11-30"
"IE00BKBMHW50","XS2120882183","USD","Belarus (Republic of) 6.378%","0.018979","2021-11-30"
